,收益率
2023-05-26,0.002807820542865449
2023-05-27,0.0038304411147793947
2023-05-28,0.00478837183641418
2023-05-29,0.003854319705834236
2023-05-30,0.0048759935239392205
2023-05-31,0.006308791464251016
2023-06-01,0.006237205844107617
2023-06-02,0.005894494392547672
2023-06-03,0.005215652460818821
2023-06-04,0.004493045312643138
2023-06-05,0.0020330126902968443
2023-06-06,0.0012854291972297558
2023-06-07,0.0009913620859935497
2023-06-08,-0.0009977652411316575
2023-06-09,-0.0027940710196671346
2023-06-10,-0.004686590764839006
2023-06-11,-0.0065488995126329165
2023-06-12,-0.01010841844248098
2023-06-13,-0.011248120031557098
2023-06-14,-0.011247316098215021
2023-06-15,-0.013143785827461443
2023-06-16,-0.0148677679043583
2023-06-17,-0.016442921302369132
2023-06-18,-0.01790518661518331
2023-06-19,-0.02005632966259073
2023-06-20,-0.020315165429642908
2023-06-21,-0.0197759895057641
